COD,Município,CV_BCG,CV_HEPatite_B,CV_HIB,CV_DPT,CV_POLIO,CV_Pneumo,CV_MncC,CV_SCR1,CV_SCR2,CV_VARICELA,CV_HEPatite_A
430210,430210 Bento Gonçalves,57.63,97.93,97.73,97.73,93.54,93.00,91.87,95.54,64.23,63.84,39.13
430215,430215 Boa Vista das Missões,109.52,123.81,123.81,123.81,114.29,119.05,123.81,116.67,76.67,83.33,83.33
430220,430220 Boa Vista do Buricá,159.55,112.36,112.36,112.36,110.11,110.11,115.73,124.05,122.78,122.78,122.78
430222,430222 Boa Vista do Cadeado,0.00,100.00,100.00,100.00,86.67,113.33,113.33,171.43,95.24,95.24,119.05
430223,430223 Boa Vista do Incra,107.41,166.67,166.67,166.67,148.15,137.04,151.85,102.86,108.57,108.57,105.71
430225,430225 Boa Vista do Sul,134.78,86.96,86.96,86.96,95.65,130.43,104.35,92.00,120.00,112.00,104.00
430230,430230 Bom Jesus,52.12,89.09,89.09,89.09,88.48,106.67,100.61,102.53,104.43,105.70,105.70
430235,430235 Bom Princípio,116.11,102.68,102.68,102.68,122.15,124.83,119.46,105.24,89.53,89.01,97.38
430237,430237 Bom Progresso,92.50,77.50,77.50,77.50,70.00,90.00,67.50,96.97,103.03,103.03,109.09
430240,430240 Bom Retiro do Sul,74.84,131.45,106.29,107.55,105.66,127.04,118.87,104.46,139.49,130.57,122.29
430245,430245 Boqueirão do Leão,114.47,65.79,65.79,65.79,105.26,107.89,107.89,86.54,62.50,63.46,77.88
430250,430250 Bossoroca,96.77,114.52,114.52,114.52,108.06,101.61,98.39,107.94,88.89,111.11,112.70
430258,430258 Bozano,117.39,152.17,152.17,152.17,152.17,130.43,134.78,137.50,116.67,125.00,125.00
430260,430260 Braga,87.50,102.50,102.50,102.50,100.00,110.00,110.00,97.50,87.50,90.00,117.50
430265,430265 Brochier,0.00,68.42,68.42,68.42,73.68,78.95,81.58,24.44,115.56,75.56,82.22
430270,430270 Butiá,86.07,115.42,115.42,115.42,112.44,110.95,113.43,117.39,103.48,106.09,113.04
430280,430280 Caçapava do Sul,116.18,130.24,130.24,130.24,118.83,110.61,118.83,122.62,123.65,109.77,113.88
430290,430290 Cacequi,27.19,101.75,101.75,101.75,93.86,92.98,89.47,88.89,71.79,70.09,82.91
430300,430300 Cachoeira do Sul,143.85,119.90,120.29,120.48,121.06,127.31,126.15,139.09,126.13,126.23,134.57
430310,430310 Cachoeirinha,92.12,86.96,86.85,87.02,83.96,91.10,87.02,88.56,74.71,79.53,89.40
430320,430320 Cacique Doble,100.00,138.00,138.00,138.00,138.00,132.00,138.00,109.62,100.00,105.77,123.08
430330,430330 Caibaté,94.74,171.05,171.05,171.05,152.63,150.00,139.47,118.87,90.57,92.45,98.11
430340,430340 Caiçara,113.73,103.92,103.92,103.92,96.08,98.04,103.92,130.23,127.91,127.91,120.93
430350,430350 Camaquã,93.46,65.86,65.86,65.86,82.45,97.22,94.43,85.51,71.50,67.14,81.74
430355,430355 Camargo,61.90,95.24,95.24,95.24,92.86,92.86,92.86,100.00,79.17,85.42,89.58
430360,430360 Cambará do Sul,56.52,101.45,101.45,101.45,91.30,94.20,84.06,97.26,89.04,89.04,98.63
430367,430367 Campestre da Serra,121.74,143.48,143.48,143.48,126.09,143.48,134.78,104.55,95.45,95.45,131.82
430370,430370 Campina das Missões,113.24,80.88,83.82,83.82,83.82,86.76,89.71,118.18,106.82,106.82,106.82
430380,430380 Campinas do Sul,125.49,125.49,125.49,125.49,121.57,113.73,107.84,98.18,92.73,89.09,96.36
430390,430390 Campo Bom,93.60,92.15,92.63,92.87,86.84,93.72,92.39,89.56,106.01,100.91,102.35
430400,430400 Campo Novo,97.14,107.14,107.14,107.14,110.00,110.00,111.43,90.77,75.38,76.92,81.54
430410,430410 Campos Borges,39.02,75.61,75.61,75.61,60.98,75.61,43.90,103.57,75.00,78.57,85.71
430420,430420 Candelária,79.01,108.02,107.72,108.02,93.52,94.44,100.31,84.76,67.38,66.77,1.22
430430,430430 Cândido Godói,101.85,140.74,140.74,140.74,124.07,116.67,124.07,111.76,119.12,119.12,116.18
430435,430435 Candiota,0.00,72.13,72.13,72.13,72.95,81.97,86.07,69.17,89.17,95.83,80.00
430440,430440 Canela,112.91,90.92,90.78,91.06,97.16,95.89,94.04,94.06,77.09,81.75,94.77
430450,430450 Canguçu,16.21,100.91,100.91,100.91,96.54,98.36,94.72,97.50,100.58,104.03,94.63
430460,430460 Canoas,88.67,98.63,98.74,99.71,98.90,107.32,102.69,98.95,97.34,90.48,105.27
430461,430461 Canudos do Vale,50.00,100.00,100.00,100.00,100.00,75.00,83.33,116.67,141.67,141.67,141.67
430462,430462 Capão Bonito do Sul,137.50,75.00,75.00,75.00,68.75,100.00,93.75,92.31,115.38,123.08,123.08
430463,430463 Capão da Canoa,66.92,57.38,57.27,57.48,59.98,60.85,61.28,55.86,59.20,58.05,61.72
430465,430465 Capão do Cipó,106.25,115.63,115.63,115.63,112.50,112.50,93.75,150.00,210.00,210.00,205.00
430466,430466 Capão do Leão,14.11,58.26,58.26,58.26,55.26,56.76,58.56,48.28,37.67,40.32,41.11
430467,430467 Capivari do Sul,60.87,136.96,136.96,136.96,134.78,121.74,134.78,109.43,111.32,101.89,120.75
430468,430468 Capela de Santana,78.32,76.22,76.22,76.22,81.82,79.72,80.42,88.37,88.37,88.37,100.78
430469,430469 Capitão,70.27,129.73,129.73,129.73,105.41,102.70,86.49,130.56,133.33,136.11,111.11
430470,430470 Carazinho,125.61,109.43,109.55,109.43,101.40,101.15,104.84,104.99,94.04,93.19,97.20
430471,430471 Caraá,96.49,115.79,115.79,115.79,108.77,128.07,124.56,154.84,62.90,117.74,100.00
430480,430480 Carlos Barbosa,44.68,53.80,53.80,53.80,44.07,40.12,39.51,49.32,31.44,32.52,48.51
430485,430485 Carlos Gomes,109.09,81.82,81.82,81.82,72.73,154.55,118.18,100.00,125.00,125.00,125.00
430490,430490 Casca,86.08,98.73,100.00,100.00,96.20,91.14,101.27,105.38,100.00,102.15,102.15
430495,430495 Caseiros,107.69,130.77,130.77,130.77,123.08,146.15,123.08,165.38,119.23,157.69,161.54
430500,430500 Catuípe,105.05,114.14,114.14,114.14,112.12,111.11,101.01,118.75,103.75,105.00,105.00
430510,430510 Caxias do Sul,107.94,117.10,117.28,117.93,109.70,106.17,110.25,98.99,106.41,101.85,108.45
430511,430511 Centenário,83.87,83.87,83.87,83.87,83.87,80.65,87.10,91.67,50.00,50.00,100.00
430512,430512 Cerrito,69.23,133.33,133.33,133.33,128.21,135.90,115.38,109.52,92.86,92.86,119.05
430513,430513 Cerro Branco,134.62,138.46,138.46,138.46,130.77,126.92,111.54,163.64,159.09,159.09,140.91
430515,430515 Cerro Grande,96.88,112.50,112.50,112.50,81.25,100.00,87.50,89.29,85.71,103.57,125.00
430517,430517 Cerro Grande do Sul,80.39,135.29,135.29,135.29,129.41,119.61,130.39,142.37,140.68,140.68,144.92
430520,430520 Cerro Largo,100.00,108.82,108.82,108.82,80.88,89.71,83.09,100.90,118.02,118.02,120.72
430530,430530 Chapada,108.33,129.17,129.17,129.17,102.08,104.17,107.29,108.89,136.67,133.33,133.33
430535,430535 Charqueadas,80.73,111.96,111.96,112.29,100.00,109.97,108.64,100.87,92.15,94.19,101.74
430537,430537 Charrua,29.03,41.94,41.94,41.94,38.71,35.48,29.03,56.67,46.67,46.67,50.00
430540,430540 Chiapetta,52.94,114.71,114.71,114.71,114.71,100.00,108.82,85.37,90.24,107.32,104.88
430543,430543 Chuí,7.32,143.90,143.90,143.90,124.39,139.02,121.95,107.89,128.95,118.42,142.11
430544,430544 Chuvisca,92.59,96.30,96.30,96.30,92.59,109.26,118.52,72.13,60.66,62.30,65.57
430545,430545 Cidreira,83.25,52.71,52.71,52.71,65.02,64.04,77.34,68.34,31.66,42.71,47.74
430550,430550 Ciríaco,52.50,112.50,112.50,112.50,105.00,122.50,122.50,105.41,83.78,102.70,110.81
430558,430558 Colinas,96.30,85.19,85.19,85.19,85.19,88.89,96.30,131.58,94.74,105.26,115.79
430560,430560 Colorado,82.61,169.57,169.57,169.57,165.22,113.04,121.74,140.63,103.13,106.25,103.13
430570,430570 Condor,82.29,111.46,111.46,111.46,111.46,106.25,115.63,100.00,117.72,107.59,101.27
430580,430580 Constantina,113.56,133.05,136.44,136.44,109.32,108.47,110.17,96.05,86.84,87.50,92.76
430583,430583 Coqueiro Baixo,90.00,130.00,130.00,130.00,130.00,160.00,140.00,122.22,122.22,122.22,122.22
430585,430585 Coqueiros do Sul,115.79,110.53,110.53,110.53,105.26,126.32,147.37,115.79,115.79,115.79,126.32
430587,430587 Coronel Barros,96.67,130.00,130.00,130.00,126.67,113.33,103.33,103.33,53.33,60.00,80.00
430590,430590 Coronel Bicaco,100.00,95.35,98.84,98.84,86.05,104.65,91.86,128.05,117.07,120.73,118.29
430593,430593 Coronel Pilar,66.67,100.00,100.00,100.00,83.33,83.33,58.33,112.50,75.00,75.00,87.50
430595,430595 Cotiporã,96.30,137.04,137.04,137.04,122.22,140.74,107.41,100.00,62.86,97.14,100.00
430597,430597 Coxilha,71.79,125.64,125.64,125.64,97.44,133.33,117.95,116.67,83.33,85.71,92.86
430600,430600 Crissiumal,89.39,103.79,105.30,106.06,107.58,93.18,100.00,97.79,107.35,112.50,108.09
430605,430605 Cristal,55.70,73.42,73.42,73.42,51.90,45.57,54.43,54.76,39.29,34.52,40.48
430607,430607 Cristal do Sul,41.03,102.56,102.56,102.56,92.31,89.74,102.56,123.33,120.00,120.00,143.33
430610,430610 Cruz Alta,216.01,126.76,126.76,126.89,136.49,151.09,144.94,137.59,146.96,135.32,141.65
430613,430613 Cruzaltense,129.41,111.76,111.76,111.76,82.35,64.71,70.59,130.77,169.23,169.23,176.92
430620,430620 Cruzeiro do Sul,82.44,86.26,86.26,87.02,78.63,74.05,74.81,78.95,56.14,80.70,77.19
430630,430630 David Canabarro,38.89,105.56,105.56,108.33,102.78,88.89,100.00,106.45,100.00,100.00,112.90
430632,430632 Derrubadas,84.38,103.13,106.25,106.25,90.63,100.00,121.88,111.54,123.08,123.08,119.23
430635,430635 Dezesseis de Novembro,110.53,163.16,163.16,163.16,168.42,142.11,157.89,105.56,94.44,94.44,116.67
430637,430637 Dilermando de Aguiar,23.08,111.54,111.54,111.54,107.69,96.15,92.31,140.00,130.00,135.00,135.00
430640,430640 Dois Irmãos,77.23,89.85,90.10,90.10,73.02,76.73,91.09,83.24,85.47,84.64,81.56
430642,430642 Dois Irmãos das Missões,100.00,82.14,82.14,82.14,75.00,75.00,85.71,104.35,100.00,95.65,121.74
430645,430645 Dois Lajeados,65.22,147.83,147.83,147.83,126.09,91.30,104.35,109.68,96.77,116.13,119.35
430650,430650 Dom Feliciano,88.72,142.11,142.11,142.86,118.80,124.06,128.57,111.11,123.53,121.57,119.61
430655,430655 Dom Pedro de Alcântara,14.81,148.15,148.15,148.15,125.93,170.37,151.85,154.84,125.81,132.26,148.39
430660,430660 Dom Pedrito,106.05,133.75,133.75,133.75,117.63,111.59,108.82,120.83,123.53,123.53,126.23
430670,430670 Dona Francisca,0.00,81.48,81.48,81.48,77.78,81.48,59.26,39.47,50.00,44.74,50.00
430673,430673 Doutor Maurício Cardoso,126.32,136.84,136.84,136.84,136.84,121.05,113.16,155.56,141.67,141.67,147.22
430675,430675 Doutor Ricardo,113.04,86.96,86.96,86.96,86.96,91.30,95.65,146.15,123.08,123.08,138.46
430676,430676 Eldorado do Sul,26.50,79.67,79.67,79.67,83.30,93.83,87.66,94.40,80.50,79.73,89.77
430680,430680 Encantado,60.14,110.32,101.78,102.14,121.35,137.37,134.88,102.47,103.89,111.66,100.35
430690,430690 Encruzilhada do Sul,92.08,118.75,118.75,118.75,109.17,111.25,104.58,100.71,81.63,90.11,96.47
430692,430692 Engenho Velho,70.00,133.33,133.33,136.67,120.00,123.33,106.67,104.35,139.13,113.04,121.74
430693,430693 Entre-Ijuís,15.83,45.00,45.00,45.00,42.50,57.50,37.50,31.13,88.68,57.55,59.43
430695,430695 Entre Rios do Sul,73.33,156.67,156.67,156.67,106.67,100.00,103.33,128.57,114.29,153.57,153.57
430697,430697 Erebango,76.47,115.69,115.69,115.69,101.96,94.12,105.88,113.89,97.22,105.56,105.56
430700,430700 Erechim,59.69,91.60,91.60,91.60,81.22,82.44,79.54,81.57,73.23,77.32,57.64
430705,430705 Ernestina,84.85,69.70,69.70,69.70,72.73,72.73,72.73,95.45,54.55,81.82,122.73
430710,430710 Herval,15.87,33.33,33.33,33.33,23.81,19.05,20.63,22.22,4.76,4.76,4.76
430720,430720 Erval Grande,80.77,144.23,144.23,144.23,128.85,125.00,121.15,100.00,104.76,106.35,109.52
430730,430730 Erval Seco,116.90,116.90,116.90,116.90,115.49,118.31,109.86,95.29,95.29,95.29,98.82
430740,430740 Esmeralda,137.50,133.33,133.33,133.33,125.00,145.83,158.33,97.44,48.72,76.92,100.00
430745,430745 Esperança do Sul,97.44,94.87,94.87,94.87,89.74,110.26,105.13,100.00,69.23,76.92,103.85
430750,430750 Espumoso,99.43,119.54,119.54,119.54,108.05,112.64,112.07,92.35,79.78,81.97,86.89
430755,430755 Estação,79.41,120.59,120.59,120.59,98.53,91.18,85.29,110.13,102.53,103.80,102.53
430760,430760 Estância Velha,95.78,119.00,119.96,120.35,110.56,109.79,116.31,115.05,105.32,112.11,113.58
430770,430770 Esteio,54.73,56.71,56.71,56.71,61.74,61.83,64.10,66.48,56.41,57.17,63.82
430780,430780 Estrela,101.15,101.62,101.39,101.39,94.23,90.07,104.85,86.67,88.15,84.69,92.10
430781,430781 Estrela Velha,105.41,116.22,113.51,113.51,110.81,102.70,113.51,100.00,88.89,88.89,94.44
430783,430783 Eugênio de Castro,67.74,119.35,119.35,119.35,106.45,109.68,112.90,100.00,92.00,116.00,116.00
430786,430786 Fagundes Varela,100.00,113.04,113.04,113.04,104.35,95.65,104.35,121.05,121.05,157.89,152.63
430790,430790 Farroupilha,121.94,109.35,109.59,109.95,100.96,103.36,111.15,110.48,114.64,110.00,107.26
430800,430800 Faxinal do Soturno,50.00,172.58,172.58,172.58,164.52,146.77,150.00,117.14,80.00,80.00,81.43
430805,430805 Faxinalzinho,114.29,142.86,142.86,142.86,109.52,133.33,95.24,100.00,50.00,57.14,82.14
430807,430807 Fazenda Vilanova,123.81,123.81,126.19,128.57,130.95,126.19,147.62,90.38,88.46,90.38,98.08
430810,430810 Feliz,89.03,94.84,94.84,94.84,85.81,92.26,81.94,107.48,110.88,110.88,110.88
430820,430820 Flores da Cunha,121.07,104.80,105.87,105.60,102.13,103.73,95.47,113.60,124.27,124.00,110.93
430825,430825 Floriano Peixoto,145.45,181.82,181.82,181.82,172.73,172.73,163.64,121.05,84.21,89.47,89.47
430830,430830 Fontoura Xavier,89.89,117.98,117.98,117.98,110.11,117.98,108.99,120.22,123.60,126.97,130.34
430840,430840 Formigueiro,29.73,109.46,110.81,110.81,108.11,109.46,97.30,89.41,91.76,92.94,94.12
430843,430843 Forquetinha,0.00,57.89,57.89,57.89,52.63,47.37,31.58,35.71,50.00,50.00,42.86
430845,430845 Fortaleza dos Valos,66.67,152.08,152.08,152.08,141.67,131.25,131.25,114.04,61.40,84.21,78.95
430850,430850 Frederico Westphalen,103.25,95.13,95.13,95.13,96.75,96.29,97.91,105.92,92.76,99.12,100.00
430860,430860 Garibaldi,102.80,104.07,104.07,104.07,93.89,103.31,96.95,106.65,98.14,98.94,101.86
430865,430865 Garruchos,125.00,175.00,175.00,175.00,156.25,162.50,168.75,109.09,118.18,118.18,118.18
430870,430870 Gaurama,104.26,144.68,144.68,146.81,127.66,104.26,121.28,92.73,83.64,81.82,85.45
430880,430880 General Câmara,101.25,117.50,117.50,120.00,95.00,107.50,96.25,110.98,96.34,97.56,93.90
430885,430885 Gentil,10.71,103.57,103.57,103.57,100.00,100.00,114.29,88.89,105.56,100.00,100.00
430890,430890 Getúlio Vargas,114.01,98.73,98.73,98.73,94.90,90.45,98.73,100.00,99.40,100.00,99.40
430900,430900 Giruá,122.10,96.69,96.69,96.69,93.92,96.69,100.55,99.47,106.95,107.49,108.02
430905,430905 Glorinha,84.21,103.95,103.95,103.95,107.89,132.89,126.32,92.78,62.89,61.86,93.81
430910,430910 Gramado,95.87,102.48,102.48,102.48,100.33,105.12,102.48,100.33,86.67,88.83,98.83
430912,430912 Gramado dos Loureiros,72.97,62.16,62.16,62.16,75.68,70.27,67.57,83.72,20.93,30.23,58.14
430915,430915 Gramado Xavier,82.05,141.03,141.03,141.03,128.21,117.95,120.51,125.00,106.82,115.91,118.18
430920,430920 Gravataí,79.59,92.76,92.63,93.22,105.71,112.10,114.08,97.62,78.59,88.58,101.37
430925,430925 Guabiju,12.50,125.00,125.00,125.00,125.00,125.00,137.50,78.95,57.89,57.89,73.68
430930,430930 Guaíba,22.17,78.86,78.77,78.86,84.66,89.90,87.56,76.78,74.26,76.60,82.58
430940,430940 Guaporé,113.86,107.83,108.13,108.43,98.19,106.93,107.53,110.87,96.58,97.83,100.31
430950,430950 Guarani das Missões,86.36,90.91,90.91,90.91,68.18,83.33,84.85,101.54,76.92,95.38,103.08
430955,430955 Harmonia,118.00,142.00,142.00,142.00,142.00,150.00,162.00,115.63,114.06,114.06,109.38
430957,430957 Herveiras,91.18,117.65,117.65,117.65,108.82,88.24,100.00,100.00,90.91,90.91,93.18
430960,430960 Horizontina,122.32,106.25,106.25,106.25,106.25,107.14,106.25,115.16,106.97,106.97,111.07
430965,430965 Hulha Negra,0.00,109.09,109.09,109.09,100.00,123.64,109.09,111.67,100.00,96.67,96.67
430970,430970 Humaitá,71.43,102.38,102.38,102.38,100.00,102.38,90.48,106.98,95.35,104.65,106.98
430975,430975 Ibarama,116.22,108.11,108.11,108.11,105.41,91.89,100.00,110.81,127.03,127.03,124.32
430980,430980 Ibiaçá,55.10,28.57,28.57,28.57,24.49,44.90,38.78,38.64,52.27,52.27,45.45
430990,430990 Ibiraiaras,102.94,104.41,104.41,104.41,89.71,105.88,95.59,122.06,114.71,116.18,111.76
430995,430995 Ibirapuitã,89.19,156.76,156.76,156.76,137.84,151.35,148.65,100.00,100.00,106.25,108.33
431000,431000 Ibirubá,103.13,105.47,105.47,105.47,101.56,102.73,101.17,94.46,90.04,92.62,95.94
431010,431010 Igrejinha,87.80,86.69,86.69,86.69,84.84,85.40,84.84,86.21,83.95,84.36,53.29
431020,431020 Ijuí,171.83,115.01,115.01,115.11,118.81,126.04,127.90,127.54,123.61,126.39,132.82
431030,431030 Ilópolis,33.33,100.00,100.00,100.00,100.00,80.00,88.89,108.70,67.39,95.65,100.00
431033,431033 Imbé,49.53,66.46,66.46,66.46,65.52,71.79,63.95,61.94,61.25,54.67,72.66
431036,431036 Imigrante,44.00,100.00,100.00,100.00,96.00,96.00,92.00,125.00,57.14,82.14,103.57
431040,431040 Independência,67.80,140.68,140.68,140.68,132.20,118.64,118.64,116.67,123.33,120.00,118.33
431041,431041 Inhacorá,26.92,96.15,96.15,96.15,92.31,119.23,103.85,76.32,57.89,57.89,71.05
431043,431043 Ipê,88.64,143.18,143.18,143.18,122.73,118.18,118.18,101.79,108.93,110.71,108.93
431046,431046 Ipiranga do Sul,100.00,125.00,125.00,125.00,116.67,191.67,183.33,80.00,120.00,105.00,110.00
431050,431050 Iraí,102.25,137.08,137.08,137.08,126.97,124.72,117.98,114.61,103.37,112.36,115.73
431053,431053 Itaara,43.64,107.27,105.45,107.27,109.09,134.55,101.82,114.06,109.38,109.38,112.50
431055,431055 Itacurubi,44.44,72.22,72.22,72.22,77.78,66.67,61.11,95.65,104.35,104.35,100.00
431057,431057 Itapuca,110.53,163.16,163.16,163.16,168.42,136.84,131.58,116.67,54.17,87.50,83.33
431060,431060 Itaqui,66.26,79.22,79.22,79.22,74.69,73.05,75.93,75.31,48.55,50.21,74.48
431065,431065 Itati,135.48,174.19,174.19,174.19,167.74,145.16,148.39,175.00,89.29,160.71,150.00
431070,431070 Itatiba do Sul,54.55,109.09,113.64,113.64,68.18,59.09,77.27,90.00,76.67,93.33,90.00
431075,431075 Ivorá,87.50,212.50,212.50,212.50,187.50,237.50,225.00,64.29,142.86,92.86,121.43
431080,431080 Ivoti,82.61,100.00,99.57,100.00,97.39,100.43,82.61,100.84,102.10,101.68,101.68
431085,431085 Jaboticaba,102.56,92.31,92.31,92.31,94.87,100.00,112.82,144.44,114.81,118.52,122.22
431087,431087 Jacuizinho,47.62,57.14,57.14,57.14,57.14,80.95,61.90,73.33,73.33,73.33,80.00
431090,431090 Jacutinga,76.47,170.59,173.53,176.47,152.94,102.94,102.94,102.50,97.50,97.50,112.50
431100,431100 Jaguarão,81.17,71.30,71.30,71.30,69.44,76.23,69.14,68.21,63.25,63.58,73.18
431110,431110 Jaguari,49.41,118.82,118.82,118.82,125.88,122.35,127.06,120.00,142.86,145.71,142.86
431112,431112 Jaquirana,103.85,117.31,117.31,117.31,121.15,126.92,126.92,106.67,106.67,106.67,101.67
431113,431113 Jari,13.16,107.89,105.26,107.89,100.00,76.32,102.63,92.50,70.00,75.00,65.00
431115,431115 Jóia,114.49,123.19,123.19,123.19,118.84,117.39,123.19,121.95,104.88,106.10,124.39
431120,431120 Júlio de Castilhos,84.83,140.28,141.23,141.71,145.02,157.82,164.93,143.64,136.44,133.05,133.90
431123,431123 Lagoa Bonita do Sul,89.47,157.89,157.89,157.89,152.63,131.58,131.58,178.95,147.37,173.68,173.68
431125,431125 Lagoão,65.45,121.82,121.82,121.82,101.82,100.00,109.09,106.00,50.00,98.00,100.00
431127,431127 Lagoa dos Três Cantos,137.50,137.50,137.50,137.50,133.33,125.00,129.17,107.69,115.38,115.38,115.38
431130,431130 Lagoa Vermelha,84.80,92.53,92.53,92.53,83.20,79.47,83.47,72.75,83.15,81.74,89.04
431140,431140 Lajeado,105.25,100.93,101.35,101.78,100.85,100.34,106.01,94.98,95.14,94.11,101.27
431142,431142 Lajeado do Bugre,123.33,100.00,100.00,100.00,106.67,93.33,110.00,111.43,20.00,65.71,68.57
431150,431150 Lavras do Sul,37.50,94.44,94.44,94.44,108.33,90.28,102.78,54.43,151.90,84.81,0.00
431160,431160 Liberato Salzano,109.26,124.07,124.07,124.07,111.11,112.96,96.30,105.36,114.29,114.29,112.50
431162,431162 Lindolfo Collor,64.94,111.69,111.69,111.69,107.79,122.08,101.30,111.94,110.45,123.88,128.36
431164,431164 Linha Nova,33.33,116.67,66.67,66.67,100.00,116.67,116.67,200.00,525.00,325.00,325.00
431170,431170 Machadinho,105.17,106.90,106.90,106.90,101.72,132.76,120.69,126.47,77.94,102.94,105.88
431171,431171 Maçambará,68.85,78.69,78.69,78.69,88.52,86.89,95.08,98.25,54.39,56.14,73.68
431173,431173 Mampituba,27.66,104.26,104.26,104.26,95.74,104.26,117.02,104.76,64.29,92.86,90.48
431175,431175 Manoel Viana,0.00,122.22,122.22,122.22,105.56,106.94,105.56,120.97,112.90,112.90,116.13
431177,431177 Maquiné,106.98,105.81,105.81,106.98,105.81,102.33,102.33,131.82,115.15,109.09,128.79
431179,431179 Maratá,0.00,120.00,120.00,120.00,106.67,110.00,120.00,142.31,111.54,111.54,115.38
431180,431180 Marau,72.57,108.85,108.85,108.85,97.17,102.48,96.99,88.34,128.46,113.83,85.97
431190,431190 Marcelino Ramos,116.67,119.05,119.05,119.05,92.86,90.48,83.33,78.95,73.68,84.21,73.68
431198,431198 Mariana Pimentel,42.55,100.00,100.00,100.00,97.87,85.11,100.00,103.03,81.82,84.85,93.94
431200,431200 Mariano Moro,141.18,170.59,170.59,170.59,129.41,158.82,158.82,63.64,45.45,54.55,54.55
431205,431205 Marques de Souza,81.58,71.05,71.05,71.05,78.95,76.32,52.63,96.88,100.00,96.88,96.88
431210,431210 Mata,51.61,167.74,167.74,167.74,174.19,148.39,167.74,125.00,100.00,102.08,102.08
431213,431213 Mato Castelhano,85.37,70.73,70.73,70.73,70.73,100.00,95.12,139.29,153.57,153.57,160.71
431215,431215 Mato Leitão,58.33,139.58,139.58,139.58,122.92,133.33,129.17,117.39,69.57,91.30,104.35
431217,431217 Mato Queimado,119.05,80.95,80.95,80.95,61.90,104.76,90.48,128.57,114.29,157.14,157.14
431220,431220 Maximiliano de Almeida,91.84,110.20,110.20,110.20,87.76,104.08,97.96,126.00,104.00,110.00,116.00
431225,431225 Minas do Leão,65.48,91.67,91.67,91.67,86.90,85.71,71.43,62.24,52.04,41.84,54.08
431230,431230 Miraguaí,44.44,65.08,65.08,65.08,61.90,60.32,47.62,40.30,32.84,65.67,65.67
431235,431235 Montauri,100.00,154.55,154.55,154.55,145.45,127.27,118.18,94.44,105.56,111.11,105.56
431237,431237 Monte Alegre dos Campos,100.00,78.79,78.79,78.79,103.03,106.06,103.03,94.87,58.97,58.97,102.56
431238,431238 Monte Belo do Sul,130.77,100.00,100.00,100.00,107.69,130.77,119.23,152.17,134.78,139.13,130.43
431240,431240 Montenegro,110.99,92.75,93.36,93.60,94.44,97.46,95.89,87.67,81.80,80.76,83.29
431242,431242 Mormaço,84.21,147.37,147.37,147.37,152.63,115.79,126.32,116.13,64.52,80.65,77.42
431244,431244 Morrinhos do Sul,18.92,116.22,116.22,118.92,102.70,97.30,83.78,150.00,125.00,125.00,141.67
431245,431245 Morro Redondo,22.00,98.00,98.00,100.00,64.00,78.00,80.00,62.50,97.92,87.50,110.42
431247,431247 Morro Reuter,45.31,59.38,59.38,59.38,56.25,65.63,62.50,81.97,77.05,80.33,88.52
431250,431250 Mostardas,84.28,104.40,104.40,104.40,99.37,109.43,102.52,122.76,95.86,104.83,108.28
431260,431260 Muçum,110.00,152.00,152.00,152.00,132.00,108.00,120.00,140.43,148.94,148.94,151.06
431261,431261 Muitos Capões,94.74,107.89,107.89,107.89,89.47,105.26,94.74,114.81,85.19,92.59,88.89
431262,431262 Muliterno,61.11,66.67,66.67,66.67,66.67,77.78,72.22,122.22,94.44,94.44,144.44
431265,431265 Não-Me-Toque,58.68,101.65,101.65,102.07,88.43,93.80,98.35,90.56,56.65,59.66,86.70
431267,431267 Nicolau Vergueiro,105.00,85.00,85.00,85.00,85.00,100.00,135.00,95.65,82.61,82.61,86.96
431270,431270 Nonoai,90.40,87.37,87.37,87.37,83.84,83.33,81.31,84.27,81.46,82.58,89.89
431275,431275 Nova Alvorada,94.29,94.29,94.29,94.29,88.57,82.86,102.86,122.22,133.33,133.33,141.67
431280,431280 Nova Araçá,85.42,50.00,50.00,50.00,63.54,94.79,70.83,109.46,90.54,97.30,89.19
431290,431290 Nova Bassano,117.07,115.85,115.85,115.85,108.54,114.63,96.34,131.25,117.50,125.00,128.75
431295,431295 Nova Boa Vista,147.62,123.81,123.81,123.81,123.81,100.00,123.81,152.63,78.95,121.05,142.11
431300,431300 Nova Bréscia,121.05,157.89,157.89,157.89,142.11,110.53,110.53,125.93,111.11,111.11,114.81
